t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0319405,-0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.0471037,0,-0.191406,9.72656,0,0,0,1,0,0,0
0.0636261,0,-0.191406,9.76953,0,0,0,1,0,0,0
0.0796038,0,-0.191406,9.76953,0,0,0,1,0,0,0
0.111691,-0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.147452,-0.0390625,-0.191406,9.76953,0.00390625,0,-0.00195312,1,0,0,0
0.184147,-0.0390625,-0.191406,9.76953,0,0,-0.00195312,1,0,0,0
0.206356,-0.0390625,-0.191406,9.76953,0.00390625,0.00195312,0,1,0,0,0
0.230959,-0.0390625,-0.191406,9.76953,0,-0.00195312,-0.00195312,1,0,0,0
0.261172,-0.0390625,-0.191406,9.76953,0,0,0.00195312,1,0,0,0
0.286821,-0.0390625,-0.191406,9.76953,0.00195312,0,0.00195312,1,0,0,0
0.312885,-0.0390625,-0.191406,9.76953,-0.00195312,0,0.00195312,1,0,0,0
0.341728,-0.0390625,-0.191406,9.76953,-0.00195312,0,0.00195312,1,0,0,0
0.368415,-0.0390625,-0.191406,9.76953,-0.00195312,0,0.00195312,1,0,0,0
0.396944,-0.0390625,-0.152344,9.73047,-0.00195312,0,0.00195312,1,0,0,0
0.423028,0.0234375,0.0820312,0.0117188,-0.00195312,0,0.00195312,1,0,0,0
0.451547,0.0234375,0.0820312,0.0117188,-0.00585938,0,0.00195312,1,0,0,0
0.478584,0.0234375,0.0820312,0.0117188,0,0,0,1,0,0,0
0.506162,0.0234375,0.0820312,0.0117188,0,-0.00195312,-0.00390625,1,0,0,0
0.532194,0,-0.191406,9.76953,0,-0.00195312,-0.00390625,1,0,0,0
0.560064,-0.0390625,-0.191406,9.76953,0,-0.00195312,-0.00390625,1,0,0,0
0.587139,-0.0390625,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.613199,-0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.641862,-0.0390625,-0.191406,9.76953,0.00195312,0,0,1,0,0,0
0.669061,-0.0390625,-0.191406,9.76953,0,0.00195312,-0.00195312,1,0,0,0
0.69768,-0.0390625,-1.22656,9.76562,0,0.00195312,-0.00195312,1,0,0,0
0.723716,-0.152344,-1.22656,9.80469,0,0.00195312,-0.00195312,1,0,0,0
0.751622,-0.0546875,-0.546875,-0.0273438,0,0.00195312,-0.00195312,1,0,0,0
0.778766,-0.0546875,-0.546875,-0.0273438,-0.00585938,0.00195312,-0.00195312,1,0,0,0
0.807023,-0.0546875,-0.546875,-0.0273438,0.00976562,0,-0.00976562,1,0,0,0
0.833077,0.0390625,0.382812,9.76562,0.00976562,0,-0.00976562,1,0,0,0
0.861497,0.0390625,0.382812,9.76562,-0.00195312,0.00390625,0.205078,1,0,0,0
0.888542,-0.0390625,0.269531,9.73047,-0.00195312,0.00390625,0.205078,1,0,0,0
0.916675,-0.0390625,0.269531,9.73047,0.00585938,0.0078125,-0.0507812,1,0,0,0
0.94275,-0.046875,-0.0273438,0.0117188,0.00585938,0.0078125,-0.0507812,1,0,0,0
0.971351,-0.046875,-0.0273438,0.0117188,0.00390625,-0.00195312,0.0878906,1,0,0,0
0.998793,0.113281,-0.230469,9.76953,0.00390625,-0.00195312,0.0878906,1,0,0,0
1.02737,-0.113281,-0.382812,9.76562,0.00390625,-0.00195312,0.0878906,1,0,0,0
1.05409,-0.078125,0.078125,9.76562,0.00390625,-0.00195312,0.0878906,1,0,0,0
1.08196,-0.078125,0.078125,9.76562,0,0,0.0175781,1,0,0,0
1.10902,-0.078125,0.078125,9.76562,-0.00390625,0,0.0683594,1,0,0,0
1.13715,-0.078125,0.078125,9.76562,0.00390625,0,-0.0292969,1,0,0,0
1.16317,-0.0390625,-0.152344,9.76562,0.00390625,0,-0.0292969,1,0,0,0
1.19157,-0.0390625,-0.152344,9.76562,0.00390625,0,-0.0292969,0.999939,-0.0107422,0.00195312,0.00744629
1.21865,0,-0.230469,9.76953,0.00390625,0,-0.0292969,0.999939,-0.0107422,0.00195312,0.00744629
1.24683,0,-0.230469,9.76953,0.00390625,-0.00195312,-0.410156,0.999939,-0.0107422,0.00195312,0.00744629
1.27287,-0.0390625,-0.230469,9.76953,0.00390625,-0.00195312,-0.410156,0.999939,-0.0107422,0.00195312,0.00744629
1.3014,-0.0390625,-0.230469,9.76953,-0.00195312,0,0.0195312,0.999939,-0.0107422,0.00195312,0.00744629
1.32811,-0.0390625,-0.230469,9.76953,0.00195312,0,-0.105469,0.999939,-0.0107422,0.00195312,0.00744629
1.35622,0,-0.078125,9.76562,0.00195312,0,-0.105469,0.999939,-0.0107422,0.00195312,0.00744629
1.38225,0.0234375,0.265625,0.0117188,0.00195312,0,-0.105469,0.999939,-0.0107422,0.00195312,0.00744629
1.41073,0.0234375,0.265625,0.0117188,0.00195312,-0.00195312,-0.121094,0.999939,-0.0107422,0.00195312,0.00744629
1.4378,0.0234375,0.265625,0.0117188,0.00390625,0,-0.160156,0.999939,-0.0107422,0.00195312,0.00744629
1.46527,0,0.078125,9.73047,0.00390625,0,-0.160156,0.999939,-0.0107422,0.00195312,0.00744629
1.4917,-0.0976562,0.1875,0.0117188,0.00390625,0,-0.160156,0.999939,-0.0107422,0.00195312,0.00744629
1.51988,-0.0976562,0.1875,0.0117188,0.00390625,-0.00195312,0.00976562,0.999939,-0.0107422,0.00195312,0.00744629
1.54697,-0.0390625,-0.382812,9.76562,0.00390625,-0.00195312,0.00976562,0.999939,-0.0107422,0.00195312,0.00744629
1.57303,-0.0390625,-0.382812,9.76562,0.00195312,0,-0.0332031,0.999939,-0.0107422,0.00195312,0.00744629
1.60163,-0.0390625,-0.382812,9.76562,0.00195312,0.00195312,-0.0683594,0.999939,-0.0107422,0.00195312,0.00744629
1.62875,-0.0390625,-0.382812,9.76562,0.00195312,0.00195312,-0.0488281,0.999939,-0.0107422,0.00195312,0.00744629
