t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0322921,-0.078125,-0.191406,9.76953,0,0,0,1,0,0,0
0.0470871,-0.078125,-0.230469,9.76953,0,0,0,1,0,0,0
0.0630571,-0.078125,-0.230469,9.72656,0,0,0,1,0,0,0
0.0790729,-0.078125,-0.191406,9.76953,0,0,0,1,0,0,0
0.11082,-0.078125,-0.191406,9.72656,0,0,0,1,0,0,0
0.149215,-0.078125,-0.191406,9.72656,0,0,0,1,0,0,0
0.18487,-0.078125,-0.191406,9.72656,0,0.00195312,0,1,0,0,0
0.209514,-0.078125,-0.191406,9.72656,0.00390625,0,0,1,0,0,0
0.239112,-0.078125,-0.191406,9.72656,0.00390625,-0.00195312,0,1,0,0,0
0.264739,-0.078125,-0.191406,9.72656,0.00390625,-0.00195312,0,1,0,0,0
0.291276,-0.078125,-0.230469,9.76953,0.00390625,-0.00195312,0,1,0,0,0
0.319804,-0.078125,-0.230469,9.76953,0,0,0,1,0,0,0
0.346847,-0.078125,-0.230469,9.76953,0,0.00195312,0,1,0,0,0
0.374336,-0.078125,-0.191406,9.76953,0,0.00195312,0,1,0,0,0
0.40079,-0.078125,-0.191406,9.76953,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.429357,-0.078125,-0.230469,9.76953,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.456425,-0.078125,-0.191406,9.76953,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.482463,-0.078125,-0.191406,9.76953,0,-0.00195312,0.00195312,1,0,0,0
0.510968,-0.078125,-0.191406,9.76953,-0.00195312,0,-0.00390625,1,0,0,0
0.538121,-0.078125,-0.191406,9.76953,0.00390625,0,-0.00195312,1,0,0,0
0.565591,-0.078125,-0.191406,9.72656,0.00390625,0,-0.00195312,1,0,0,0
0.591931,0.0078125,0.00390625,-0.0273438,0.00390625,0,-0.00195312,1,0,0,0
0.620467,0.0078125,0.00390625,-0.0273438,0,-0.00195312,0,1,0,0,0
0.647565,0.0078125,0.00390625,-0.0273438,0,0,-0.00195312,1,0,0,0
0.673584,0.0078125,0.00390625,-0.0273438,0.00195312,0,0,1,0,0,0
0.701764,0.0078125,0.00390625,-0.0273438,-0.00195312,0,0,1,0,0,0
0.728641,-0.078125,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.757534,-0.078125,-0.191406,9.80859,-0.00195312,0,0,1,0,0,0
0.783569,0.0078125,0.0117188,0.0507812,-0.00195312,0,0,1,0,0,0
0.811454,0.0078125,0.0117188,0.0117188,-0.00195312,0,0,1,0,0,0
0.838537,0.0078125,0.0117188,0.0117188,-0.00195312,0.00195312,0,1,0,0,0
0.866663,-0.078125,-0.191406,9.80859,-0.00195312,0.00195312,0,1,0,0,0
0.892686,-0.113281,-0.191406,9.76953,-0.00195312,0.00195312,0,1,0,0,0
0.920555,-0.113281,-0.191406,9.76953,0.00195312,0,0.00195312,1,0,0,0
0.947608,-0.113281,-0.191406,9.76953,0,0,0,1,0,0,0
0.973647,-0.113281,-0.191406,9.76953,-0.00195312,-0.00195312,0,1,0,0,0
1.00183,-0.113281,-0.191406,9.76953,0,-0.00195312,0,1,0,0,0
1.02848,-0.113281,-0.191406,9.76953,-0.00390625,0.00195312,0,1,0,0,0
1.0572,-0.0390625,-0.191406,9.76953,-0.00390625,0.00195312,0,1,0,0,0
1.08326,0.046875,0.0429688,0.0117188,-0.00390625,0.00195312,0,1,0,0,0
1.1118,0.046875,0.0429688,0.0117188,-0.00195312,0,0,1,0,0,0
1.13889,0.046875,0.0429688,0.0117188,0.00195312,0.00195312,0,1,0,0,0
1.16636,0.046875,0.0429688,0.0117188,-0.00195312,0,-0.00195312,1,0,0,0
1.19239,-0.078125,-0.191406,9.80859,-0.00195312,0,-0.00195312,1,0,0,0
1.22101,-0.113281,-0.230469,9.76953,-0.00195312,0,-0.00195312,1,0,0,0
1.2481,-0.113281,-0.230469,9.76953,-0.00390625,0,0,1,0,0,0
1.27561,-0.113281,-0.230469,9.76953,-0.00390625,0,0,1,0,0,0
1.30172,-0.0273438,0.0820312,0.0117188,-0.00390625,0,0,1,0,0,0
1.3305,-0.0273438,0.0820312,0.0117188,0,0,-0.0722656,1,0,0,0
1.35766,-0.113281,-0.191406,9.72656,0,0,-0.0722656,1,0,0,0
1.38517,-0.113281,-0.152344,9.76562,0,0,-0.0722656,1,0,0,0
1.41125,-0.113281,-0.152344,9.76562,0,0,-0.0722656,0.999939,-0.0103149,0.00415039,-0.00305176
1.43977,-0.113281,-0.152344,9.76562,-0.00390625,0,-0.152344,0.999939,-0.0103149,0.00415039,-0.00305176
1.46704,-0.113281,-0.152344,9.76562,0.00195312,0,-0.132812,0.999939,-0.0103149,0.00415039,-0.00305176
