t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0183942,-0.0390625,-0.191406,9.80859,0,0,0,1,0,0,0
0.0457717,0.0390625,-0.00390625,-0.00390625,0,0,0,1,0,0,0
0.07072,0.0390625,-0.00390625,-0.00390625,0,0,-0.00195312,1,0,0,0
0.0980341,0.0390625,-0.00390625,-0.00390625,-0.00390625,-0.00195312,0.00195312,1,0,0,0
0.12378,-0.0390625,-0.191406,9.80859,-0.00390625,-0.00195312,0.00195312,1,0,0,0
0.148379,-0.0390625,-0.191406,9.72656,-0.00390625,-0.00195312,0.00195312,1,0,0,0
0.175302,-0.0390625,-0.191406,9.72656,0,0,0,1,0,0,0
0.19986,-0.0390625,-0.152344,9.80469,0,0,0,1,0,0,0
0.226698,-0.0390625,-0.152344,9.80469,-0.00390625,0,-0.00195312,1,0,0,0
0.252497,-0.0390625,-0.152344,9.80469,-0.00390625,0,-0.00195312,1,0,0,0
0.280376,-0.0078125,-0.0195312,0.0273438,-0.00390625,0,-0.00195312,1,0,0,0
0.307477,-0.0078125,-0.0195312,0.0273438,0,0,-0.00195312,1,0,0,0
0.33622,-0.0078125,-0.0195312,0.0273438,0.00195312,0.00195312,0,1,0,0,0
0.362252,-0.078125,-0.152344,9.76562,0.00195312,0.00195312,0,1,0,0,0
0.39014,-0.0078125,-0.0195312,-0.0117188,0.00195312,0.00195312,0,1,0,0,0
0.416559,-0.0390625,-0.191406,9.80859,0.00195312,0.00195312,0,1,0,0,0
0.444017,-0.0390625,-0.191406,9.80859,-0.00195312,0,0.00195312,1,0,0,0
0.470091,0.0390625,0.0195312,-0.0117188,-0.00195312,0,0.00195312,1,0,0,0
0.498569,0.0390625,0.0195312,-0.0117188,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.525703,-0.0390625,-0.152344,9.73047,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.551753,-0.078125,-0.191406,9.76953,0.00390625,0.00195312,-0.00195312,1,0,0,0
0.579604,-0.078125,-0.191406,9.76953,0,0.00390625,-0.00195312,1,0,0,0
0.606687,-0.078125,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.634241,-0.078125,-0.191406,9.76953,0.00390625,0,-0.00195312,1,0,0,0
0.660312,0,0.0195312,-0.00390625,0.00390625,0,-0.00195312,1,0,0,0
0.688721,0,0.0195312,-0.00390625,0,0.00195312,0,1,0,0,0
0.715838,-0.0390625,-0.191406,9.76953,0,0.00195312,0,1,0,0,0
0.743448,-0.0390625,-0.152344,9.76562,0,0.00195312,0,1,0,0,0
0.76949,-0.0390625,-0.152344,9.76562,0,0.00195312,0,0.999939,-0.00823975,0.0022583,-0.00402832
0.798306,-0.0390625,-0.152344,9.76562,0.00390625,0.00195312,0,0.999939,-0.00823975,0.0022583,-0.00402832
0.825071,-0.078125,-0.535156,9.80469,0.00390625,0.00195312,0,0.999939,-0.00823975,0.0022583,-0.00402832
0.851195,-0.0390625,-0.613281,9.76562,0.00390625,0.00195312,0,0.999939,-0.00823975,0.0022583,-0.00402832
0.879947,-0.0390625,-0.613281,9.76562,0.00195312,0,-0.130859,0.999939,-0.00823975,0.0022583,-0.00402832
0.907029,-0.0390625,-0.613281,9.76562,-0.00195312,0,-0.148438,0.999939,-0.00823975,0.0022583,-0.00402832
0.9352,-0.0390625,-0.613281,9.76562,0.00390625,0,-0.208984,0.999939,-0.00823975,0.0022583,-0.00402832
0.961307,0.03125,-0.269531,-0.0117188,0.00390625,0,-0.208984,0.999939,-0.00823975,0.0022583,-0.00402832
