t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.018678,0,0,0,0,0,0,1,0,0,0
0.0459361,0,0,0,0,0,0,1,0,0,0
0.0733014,0,0,0,-0.00195312,-0.00195312,-0.00195312,1,0,0,0
0.0980304,-0.03125,0.0351562,-0.0117188,-0.00195312,-0.00195312,-0.00195312,1,0,0,0
0.125218,-0.03125,0.0351562,-0.0117188,0.00195312,0,0.00195312,1,0,0,0
0.149782,0,-0.152344,9.80469,0.00195312,0,0.00195312,1,0,0,0
0.177003,-0.03125,-0.00390625,-0.0117188,0.00195312,0,0.00195312,1,0,0,0
0.203857,-0.03125,-0.00390625,-0.0117188,0.00195312,0,0,1,0,0,0
0.231351,0,-0.152344,9.76562,0.00195312,0,0,1,0,0,0
0.258004,0,-0.152344,9.76562,0,0.00195312,0.00195312,1,0,0,0
0.286565,0,-0.152344,9.76562,0.00195312,0,0.00195312,1,0,0,0
0.312611,0,-0.152344,9.76562,-0.00585938,0,0,1,0,0,0
0.340141,0,-0.152344,9.76562,-0.00585938,0,0,1,0,0,0
0.367172,0,-0.152344,9.76562,0,0,-0.00195312,1,0,0,0
0.395749,0,-0.152344,9.80469,0,0,-0.00195312,1,0,0,0
0.422412,0,-0.152344,9.76562,0,0,-0.00195312,1,0,0,0
0.450194,0.0078125,0.0351562,-0.0117188,0,0,-0.00195312,1,0,0,0
0.47725,0.0078125,0.0351562,-0.0117188,0.00195312,0,0.00195312,1,0,0,0
0.505748,0.0078125,0.0351562,-0.0117188,0,0,0,1,0,0,0
0.531775,-0.0390625,-0.152344,9.80469,0,0,0,1,0,0,0
0.55964,0.0078125,-0.00390625,-0.0117188,0,0,0,1,0,0,0
0.586057,0,-0.152344,9.76562,0,0,0,1,0,0,0
0.613523,0,-0.152344,9.76562,-0.00390625,0,-0.00195312,1,0,0,0
0.639567,0.0078125,0.0351562,0.0625,-0.00390625,0,-0.00195312,1,0,0,0
0.668122,0.0078125,0.0351562,0.0625,0.00195312,0,0,1,0,0,0
0.695116,0,-0.152344,9.73047,0.00195312,0,0,1,0,0,0
0.721171,-0.0390625,-0.152344,9.73047,0.00195312,0,0,1,0,0,0
0.749349,-0.0390625,-0.152344,9.73047,0.00195312,0,0,1,0,0,0
0.776513,-0.0390625,-0.152344,9.73047,0.00585938,0,0.00195312,1,0,0,0
0.804677,-0.0390625,-0.152344,9.73047,0,0,0,1,0,0,0
0.82931,0.0078125,-0.0117188,-0.0195312,0,0,0,1,0,0,0
0.855782,0.0078125,-0.0117188,-0.0195312,0,0,-0.00195312,1,0,0,0
0.881081,0,-0.113281,9.80469,0,0,-0.00195312,1,0,0,0
0.908271,0,-0.113281,9.80469,0,0,-0.00195312,0.999939,-0.00750732,0.000305176,0.00891113
0.935379,0,-0.113281,9.80469,0,0,0,0.999939,-0.00750732,0.000305176,0.00891113
0.962859,0,-0.152344,9.76562,0,0,0,0.999939,-0.00750732,0.000305176,0.00891113
