t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0165465,0,0,0,0,0,0,1,0,0,0
0.0589039,0,0,0,0,0.00195312,0,1,0,0,0
0.0809662,-0.0390625,-0.078125,9.80469,0,0.00195312,0,1,0,0,0
0.107247,0.0078125,-0.0117188,0.0273438,0,0.00195312,0,1,0,0,0
0.133254,-0.0390625,-0.113281,9.76562,0,0.00195312,0,1,0,0,0
0.161827,-0.0390625,-0.113281,9.76562,0,0,-0.00195312,1,0,0,0
0.188939,-0.0390625,-0.113281,9.76562,0,0,0.00195312,1,0,0,0
0.216434,-0.0390625,-0.113281,9.76562,0.00195312,-0.00195312,0,1,0,0,0
0.242464,-0.0390625,-0.113281,9.80469,0.00195312,-0.00195312,0,1,0,0,0
0.271014,-0.0390625,-0.113281,9.80469,0,0,0.00195312,1,0,0,0
0.298103,-0.0390625,-0.113281,9.80469,0,0,0.00195312,1,0,0,0
0.324123,-0.0390625,-0.078125,9.80469,0,0,0.00195312,1,0,0,0
0.352621,-0.0390625,-0.078125,9.80469,0,0,0,1,0,0,0
0.37968,-0.0390625,-0.078125,9.80469,0,0.00195312,-0.00390625,1,0,0,0
0.407563,-0.0390625,-0.113281,9.80469,0,0.00195312,-0.00390625,1,0,0,0
0.433578,0,-0.00390625,-0.00390625,0,0.00195312,-0.00390625,1,0,0,0
0.461437,0,-0.00390625,-0.00390625,0,0,0,1,0,0,0
0.488511,0,-0.00390625,-0.00390625,0.00195312,0,0.00390625,1,0,0,0
0.515988,0,-0.00390625,-0.00390625,0,0.00195312,0,1,0,0,0
0.542428,0,-0.0117188,-0.00390625,0,0.00195312,0,1,0,0,0
0.570867,0,-0.0117188,-0.00390625,0.00195312,0,0,1,0,0,0
0.598001,-0.0390625,-0.113281,9.80469,0.00195312,0,0,1,0,0,0
0.624097,-0.0390625,-0.078125,9.80469,0.00195312,0,0,1,0,0,0
0.652628,-0.0390625,-0.078125,9.80469,0,0,-0.00195312,1,0,0,0
0.679885,-0.0390625,-0.078125,9.80469,0,-0.00195312,-0.00195312,1,0,0,0
0.708329,-0.0390625,-0.078125,9.80469,-0.00390625,0,0,1,0,0,0
0.734411,-0.0390625,-0.113281,9.76562,-0.00390625,0,0,1,0,0,0
0.762534,0.0078125,-0.00390625,-0.0117188,-0.00390625,0,0,1,0,0,0
0.789663,0.0078125,-0.00390625,-0.0117188,0,0,-0.00195312,1,0,0,0
0.817926,0.0078125,-0.00390625,-0.0117188,0.00195312,0,0,1,0,0,0
0.844017,-0.0390625,-0.113281,9.76562,0.00195312,0,0,1,0,0,0
0.872844,-0.0390625,-0.113281,9.76562,0.00195312,0.00195312,0.00195312,1,0,0,0
0.900122,0.191406,0.191406,9.80469,0.00195312,0.00195312,0.00195312,1,0,0,0
0.928736,-0.113281,-0.382812,9.80469,0.00195312,0.00195312,0.00195312,1,0,0,0
0.954762,-0.078125,-0.191406,9.76953,0.00195312,0.00195312,0.00195312,1,0,0,0
0.982654,0.0078125,0.0234375,-0.0117188,0.00195312,0.00195312,0.00195312,1,0,0,0
1.00973,0.0078125,0.0234375,-0.0117188,-0.00585938,-0.00390625,0.0859375,1,0,0,0
1.03798,0.0078125,0.0234375,-0.0117188,-0.00390625,-0.00390625,0.0429688,1,0,0,0
1.06409,0.421875,-0.765625,10.1914,-0.00390625,-0.00390625,0.0429688,1,0,0,0
1.09257,0.421875,-0.765625,10.1914,0.0078125,0.00390625,0,1,0,0,0
1.11966,0.421875,-0.765625,10.1914,0,-0.00195312,0.00195312,1,0,0,0
1.1478,0.421875,-0.765625,10.1914,0.00195312,0.00195312,0,1,0,0,0
1.17388,0,-0.152344,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.20267,0,-0.152344,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.22933,0,-0.113281,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.25744,0,-0.113281,9.80469,0.00195312,0.00195312,0,1,0,0,0
1.28353,0,-0.152344,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.31204,0,-0.152344,9.76562,0,0,0,1,0,0,0
1.33912,0,-0.152344,9.76562,0.00390625,-0.00195312,-0.00195312,1,0,0,0
1.36726,0,-0.113281,9.76562,0.00390625,-0.00195312,-0.00195312,1,0,0,0
1.39329,-0.0234375,-0.0117188,-0.0117188,0.00390625,-0.00195312,-0.00195312,1,0,0,0
1.42221,-0.0234375,-0.0117188,-0.0117188,-0.00195312,0,0,1,0,0,0
1.44935,-0.0234375,-0.0117188,-0.0117188,-0.00195312,0,0,1,0,0,0
1.47684,-0.0234375,-0.0117188,-0.0117188,0,0,-0.00195312,1,0,0,0
1.50289,0,-0.152344,9.76562,0,0,-0.00195312,1,0,0,0
1.53167,0,-0.152344,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.55884,0,-0.113281,9.76562,0.00195312,0.00195312,0,1,0,0,0
1.58694,0,-0.152344,9.80469,0.00195312,0.00195312,0,1,0,0,0
1.61297,0,-0.152344,9.80469,0.00195312,0.00195312,0,0.999939,-0.00732422,0.000610352,0.00958252
1.6415,0,-0.152344,9.80469,0,0,0,0.999939,-0.00732422,0.000610352,0.00958252
1.66861,0,-0.152344,9.80469,-0.00585938,-0.00195312,0,0.999939,-0.00732422,0.000610352,0.00958252
1.69622,-0.0390625,-0.152344,9.80469,-0.00585938,-0.00195312,0,0.999939,-0.00732422,0.000610352,0.00958252
1.72266,0.113281,0.667969,-0.0117188,-0.00585938,-0.00195312,0,0.999939,-0.00732422,0.000610352,0.00958252
1.75054,0,0.113281,9.80469,-0.00585938,-0.00195312,0,0.999939,-0.00732422,0.000610352,0.00958252
1.77792,0,0.113281,9.80469,0,-0.00195312,0.0527344,0.999939,-0.00732422,0.000610352,0.00958252
1.80395,0,0.113281,9.80469,-0.0078125,-0.00390625,0.0683594,0.999939,-0.00732422,0.000610352,0.00958252
1.83248,0,0.113281,9.80469,-0.00390625,0.00390625,0.0488281,0.999939,-0.00732422,0.000610352,0.00958252
1.85971,0,0.113281,9.80469,0.00195312,0,0.0546875,0.999939,-0.00732422,0.000610352,0.00958252
1.88836,0.113281,0.113281,9.76562,0.00195312,0,0.0546875,0.999939,-0.00732422,0.000610352,0.00958252
1.91439,0,-0.191406,9.80859,0.00195312,0,0.0546875,0.999939,-0.00732422,0.000610352,0.00958252
1.94289,0,-0.191406,9.80859,0,0,0.132812,0.999939,-0.00732422,0.000610352,0.00958252
1.96996,0,-0.191406,9.80859,0.00585938,0.00195312,0.0585938,0.999939,-0.00732422,0.000610352,0.00958252
1.99808,0,-0.191406,9.80859,0.00195312,0,0.0742188,0.999939,-0.00732422,0.000610352,0.00958252
2.0241,0,-0.113281,9.76562,0.00195312,0,0.0742188,0.999939,-0.00732422,0.000610352,0.00958252
2.05257,0,-0.113281,9.76562,-0.00195312,0.00195312,0.140625,0.999939,-0.00732422,0.000610352,0.00958252
2.07971,0.078125,0.113281,9.76562,-0.00195312,0.00195312,0.140625,0.999939,-0.00732422,0.000610352,0.00958252
2.10787,0.078125,0.113281,9.76562,0.00390625,0.00195312,0.154297,0.999939,-0.00732422,0.000610352,0.00958252
2.13393,0.113281,0,9.76562,0.00390625,0.00195312,0.154297,0.999939,-0.00732422,0.000610352,0.00958252
2.16243,0.113281,0,9.76562,-0.00195312,0.00195312,0.230469,0.999939,-0.00732422,0.000610352,0.00958252
2.18978,0.113281,0,9.76562,0,0.00390625,0.289062,0.999939,-0.00732422,0.000610352,0.00958252
2.21786,-0.152344,0.078125,9.76562,0,0.00390625,0.289062,0.999939,-0.00732422,0.000610352,0.00958252
2.24392,0.113281,-0.191406,9.84375,0,0.00390625,0.289062,0.999939,-0.00732422,0.000610352,0.00958252
2.27182,0.113281,-0.191406,9.84375,-0.00390625,0.00195312,0.253906,0.999939,-0.00732422,0.000610352,0.00958252
2.29892,0.113281,-0.191406,9.84375,0,0.00390625,0.326172,0.999939,-0.00732422,0.000610352,0.00958252
2.32638,0.652344,-0.535156,9.84766,0,0.00390625,0.326172,0.999939,-0.00732422,0.000610352,0.00958252
2.35276,0.152344,-0.214844,0.0703125,0,0.00390625,0.326172,0.999939,-0.00732422,0.000610352,0.00958252
2.38163,0.152344,-0.214844,0.0703125,0,0.00195312,0.152344,0.999939,-0.00732422,0.000610352,0.00958252
2.40871,-0.113281,0,9.80469,0,0.00195312,0.152344,0.999939,-0.00732422,0.000610352,0.00958252
2.43617,-0.113281,0,9.80469,-0.00585938,-0.00195312,0.00195312,0.999939,-0.00732422,0.000610352,0.00958252
2.46226,-0.613281,-0.628906,-0.00390625,-0.00585938,-0.00195312,0.00195312,0.999939,-0.00732422,0.000610352,0.00958252
2.49075,-0.613281,-0.628906,-0.00390625,0,0.00195312,0.181641,0.999939,-0.00732422,0.000610352,0.00958252
2.5172,0.152344,0.113281,9.76562,0,0.00195312,0.181641,0.999939,-0.00732422,0.000610352,0.00958252
2.54322,0.113281,0.191406,9.76953,0,0.00195312,0.181641,0.999939,-0.00732422,0.000610352,0.00958252
2.57176,0.113281,0.191406,9.76953,0.00195312,0,-0.0703125,0.999939,-0.00732422,0.000610352,0.00958252
2.5988,0.113281,0.191406,9.76953,-0.00195312,-0.00195312,-0.105469,0.999939,-0.00732422,0.000610352,0.00958252
2.62633,0.113281,0.191406,9.76953,0.00390625,0,-0.134766,0.999939,-0.00732422,0.000610352,0.00958252
2.65311,0.113281,0.191406,9.76953,0.00390625,0,-0.134766,0.998291,-0.00323486,0.000427246,0.0581665
2.68125,0.113281,0.191406,9.76953,0,-0.00195312,-0.126953,0.998291,-0.00323486,0.000427246,0.0581665
2.7084,-0.113281,-0.304688,9.80859,0,-0.00195312,-0.126953,0.998291,-0.00323486,0.000427246,0.0581665
2.73592,-0.113281,-0.304688,9.76953,0,-0.00195312,-0.126953,0.998291,-0.00323486,0.000427246,0.0581665
2.76216,-0.113281,-0.304688,9.76953,0,-0.00195312,-0.126953,0.998596,-0.00292969,0.000305176,0.0526733
2.79064,-0.113281,-0.304688,9.76953,0.00195312,-0.00390625,-0.0644531,0.998596,-0.00292969,0.000305176,0.0526733
2.81777,0.113281,-0.460938,9.76562,0.00195312,-0.00390625,-0.0644531,0.998596,-0.00292969,0.000305176,0.0526733
2.84422,-0.191406,-0.078125,9.80859,0.00195312,-0.00390625,-0.0644531,0.998596,-0.00292969,0.000305176,0.0526733
2.8729,-0.191406,-0.078125,9.80859,0.00195312,0.00195312,-0.0195312,0.998596,-0.00292969,0.000305176,0.0526733
2.90001,-0.191406,-0.078125,9.80859,0,0,-0.046875,0.998596,-0.00292969,0.000305176,0.0526733
2.92815,-0.191406,-0.078125,9.80859,0.00390625,0.00195312,-0.105469,0.998596,-0.00292969,0.000305176,0.0526733
2.95424,0.0390625,-0.269531,9.80469,0.00390625,0.00195312,-0.105469,0.998596,-0.00292969,0.000305176,0.0526733
2.98303,0.0390625,-0.269531,9.80469,0,0,-0.193359,0.998596,-0.00292969,0.000305176,0.0526733
3.00979,0.304688,-0.152344,9.76953,0,0,-0.193359,0.998596,-0.00292969,0.000305176,0.0526733
3.03795,0.152344,-0.460938,9.80469,0,0,-0.193359,0.998596,-0.00292969,0.000305176,0.0526733
3.06407,-0.152344,-0.191406,9.80859,0,0,-0.193359,0.998596,-0.00292969,0.000305176,0.0526733
3.09264,-0.152344,-0.191406,9.80859,0.00390625,0,-0.117188,0.998596,-0.00292969,0.000305176,0.0526733
3.11974,-0.152344,-0.191406,9.80859,-0.00390625,-0.00195312,-0.078125,0.998596,-0.00292969,0.000305176,0.0526733
