t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0317923,0.0390625,-0.191406,9.72656,0,0,0,1,0,0,0
0.0468582,0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.0628823,0,-0.191406,9.76953,0,0,0,1,0,0,0
0.0789038,0,-0.191406,9.6875,0,0,0,1,0,0,0
0.110345,0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.146127,0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.183075,0.0390625,-0.191406,9.76953,0,0.00195312,0,1,0,0,0
0.20323,0.0390625,-0.191406,9.76953,0.00195312,0.00195312,0.00195312,1,0,0,0
0.227219,0.0390625,-0.191406,9.76953,-0.00195312,-0.00195312,0,1,0,0,0
0.252252,0.0390625,-0.191406,9.76953,0,0,0,1,0,0,0
0.280788,0.0390625,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.307876,0.0390625,-0.191406,9.76953,-0.00195312,0.00195312,0,1,0,0,0
0.336014,0,-0.191406,9.72656,-0.00195312,0.00195312,0,1,0,0,0
0.362057,0.03125,0.0351562,0.0273438,-0.00195312,0.00195312,0,1,0,0,0
0.390572,0.03125,0.0351562,0.0273438,-0.00195312,0.00195312,0,1,0,0,0
0.417615,0.03125,0.0351562,0.0273438,0.00195312,0,-0.00195312,1,0,0,0
0.445151,0.03125,0.0351562,0.0273438,-0.00195312,0,0.00195312,1,0,0,0
0.471639,0.0234375,-0.00390625,-0.0195312,-0.00195312,0,0.00195312,1,0,0,0
0.500174,0.0234375,-0.00390625,-0.0195312,-0.00195312,0,0,1,0,0,0
0.527301,0,-0.152344,9.76562,-0.00195312,0,0,1,0,0,0
0.553394,0,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.581916,0,-0.191406,9.76953,0,0,0,1,0,0,0
0.609018,0,-0.191406,9.76953,-0.00195312,0,0,1,0,0,0
0.636986,0,-0.191406,9.72656,-0.00195312,0,0,1,0,0,0
0.663167,-0.0078125,0.0351562,0.0195312,-0.00195312,0,0,1,0,0,0
0.69185,-0.0078125,0.0351562,0.0195312,0.00390625,0,-0.00976562,1,0,0,0
0.718983,-0.0078125,0.0351562,0.0195312,0.00390625,0,-0.0664062,1,0,0,0
0.747116,-0.0078125,0.0351562,0.0195312,-0.00195312,0,-0.0332031,1,0,0,0
0.773227,0,-0.152344,9.76562,-0.00195312,0,-0.0332031,1,0,0,0
0.802059,0,-0.152344,9.76562,0,0,-0.0234375,1,0,0,0
0.82875,0,-0.152344,9.73047,0,0,-0.0234375,1,0,0,0
0.857343,0.0390625,0.078125,9.73047,0,0,-0.0234375,1,0,0,0
0.88338,0.03125,0.203125,0.0195312,0,0,-0.0234375,1,0,0,0
0.912191,0.03125,0.203125,0.0195312,0,0,-0.0234375,0.999939,-0.00958252,-0.00140381,-0.00500488
0.939273,0.03125,0.203125,0.0195312,0.00390625,0,-0.146484,0.999939,-0.00958252,-0.00140381,-0.00500488
0.967959,0.03125,0.203125,0.0195312,0.00390625,0,-0.210938,0.999939,-0.00958252,-0.00140381,-0.00500488
0.994606,0.0390625,-0.113281,9.76562,0.00390625,0,-0.210938,0.999939,-0.00958252,-0.00140381,-0.00500488
1.02262,-0.015625,0.0117188,0.0195312,0.00390625,0,-0.210938,0.999939,-0.00958252,-0.00140381,-0.00500488
1.04971,-0.015625,0.0117188,0.0195312,0.00585938,0,-0.269531,0.999939,-0.00958252,-0.00140381,-0.00500488
1.07827,-0.015625,0.0117188,0.0195312,0,-0.00195312,-0.269531,0.999939,-0.00958252,-0.00140381,-0.00500488
1.10433,-0.078125,-0.535156,9.76562,0,-0.00195312,-0.269531,0.999939,-0.00958252,-0.00140381,-0.00500488
1.13221,0.015625,0.0429688,0.0195312,0,-0.00195312,-0.269531,0.999939,-0.00958252,-0.00140381,-0.00500488
1.15889,0.015625,0.0429688,0.0195312,0.00195312,-0.00195312,-0.298828,0.999939,-0.00958252,-0.00140381,-0.00500488
1.18702,-0.078125,-0.152344,9.76562,0.00195312,-0.00195312,-0.298828,0.999939,-0.00958252,-0.00140381,-0.00500488
1.21307,0.0390625,0,9.69141,0.00195312,-0.00195312,-0.298828,0.999939,-0.00958252,-0.00140381,-0.00500488
1.24159,0.0390625,0,9.69141,0.00195312,-0.00195312,-0.308594,0.999939,-0.00958252,-0.00140381,-0.00500488
1.26867,0.0390625,0,9.69141,0.00195312,0,-0.259766,0.999939,-0.00958252,-0.00140381,-0.00500488
1.29673,0.0390625,-0.535156,9.76562,0.00195312,0,-0.259766,0.999939,-0.00958252,-0.00140381,-0.00500488
1.32277,0.0078125,-0.347656,0.0195312,0.00195312,0,-0.259766,0.999939,-0.00958252,-0.00140381,-0.00500488
1.35066,0.0078125,-0.347656,0.0195312,-0.00195312,-0.00195312,-0.078125,0.999939,-0.00958252,-0.00140381,-0.00500488
1.37773,0.0078125,-0.347656,0.0195312,0.00585938,0,0.00195312,0.999939,-0.00958252,-0.00140381,-0.00500488
1.40522,0.0078125,-0.347656,0.0195312,-0.00195312,0,0.00195312,0.999939,-0.00958252,-0.00140381,-0.00500488
1.43181,-0.03125,-0.00390625,-0.0195312,-0.00195312,0,0.00195312,0.999939,-0.00958252,-0.00140381,-0.00500488
1.46024,-0.03125,-0.00390625,-0.0195312,-0.00195312,0,0,0.999939,-0.00958252,-0.00140381,-0.00500488
1.48735,0,-0.191406,9.76953,-0.00195312,0,0,0.999939,-0.00958252,-0.00140381,-0.00500488
1.51342,0,-0.152344,9.73047,-0.00195312,0,0,0.999939,-0.00958252,-0.00140381,-0.00500488
1.54193,0,-0.152344,9.73047,-0.00195312,0.00195312,0.00195312,0.999939,-0.00958252,-0.00140381,-0.00500488
1.56899,0,-0.152344,9.73047,0.00195312,0,0.00195312,0.999939,-0.00958252,-0.00140381,-0.00500488
1.59758,0,-0.152344,9.73047,-0.00585938,0.0078125,0.576172,0.999939,-0.00958252,-0.00140381,-0.00500488
1.62366,-0.230469,-0.34375,9.76953,-0.00585938,0.0078125,0.576172,0.999939,-0.00958252,-0.00140381,-0.00500488
