t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.017368,0,0,0,-0.00195312,0,0,1,0,0,0
0.0435751,0,0,0,0.00390625,-0.00195312,0,1,0,0,0
0.0721892,0,0,0,0,0,0,1,0,0,0
0.0994137,0,0,0,0,0,0,1,0,0,0
0.127515,0,-0.152344,9.76562,0,0,0,1,0,0,0
0.153542,-0.0078125,0.00390625,-0.0117188,0,0,0,1,0,0,0
0.182098,-0.0078125,0.00390625,-0.0117188,0,0,0,1,0,0,0
0.209225,-0.0078125,0.00390625,-0.0117188,0,0,0,1,0,0,0
0.236713,-0.0078125,0.00390625,-0.0117188,0,0,0,1,0,0,0
0.262756,-0.0078125,-0.0351562,-0.0117188,0,0,0,1,0,0,0
0.29145,-0.0078125,-0.0351562,-0.0117188,0,0,0.00390625,1,0,0,0
0.318601,0,-0.152344,9.76562,0,0,0.00390625,1,0,0,0
0.344633,0,-0.152344,9.76562,0,0,0.00390625,1,0,0,0
0.373141,0,-0.152344,9.76562,0,0,0,1,0,0,0
0.400255,0,-0.152344,9.76562,0,0,0.00195312,1,0,0,0
0.428954,0,-0.152344,9.76562,0,0,0.00195312,1,0,0,0
0.454976,-0.0078125,0.00390625,0.0273438,0,0,0.00195312,1,0,0,0
0.48341,-0.0078125,0.00390625,0.0273438,0,0,0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.510523,-0.0078125,0.00390625,0.0273438,0,0.00195312,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.538712,-0.0078125,0.00390625,0.0273438,0,0,-0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.564767,0,-0.152344,9.80469,0,0,-0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.593619,0,-0.152344,9.80469,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.620354,0,-0.152344,9.76562,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.648874,0,-0.152344,9.84766,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.674968,0,-0.191406,9.80859,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.703483,0,-0.191406,9.80859,0.00390625,0.00195312,-0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.730582,0,-0.191406,9.80859,0,-0.00195312,0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.758095,0,-0.191406,9.80859,-0.00195312,0.00195312,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.784142,0,-0.152344,9.80469,-0.00195312,0.00195312,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.812741,0,-0.152344,9.76562,-0.00195312,0.00195312,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.839826,0.0390625,-0.152344,9.76562,-0.00195312,0.00195312,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.867308,0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.89344,-0.0078125,0.0117188,-0.0117188,0,0,0,0.999939,-0.00793457,-0.000366211,0.00231934
0.922206,-0.0078125,0.0117188,-0.0117188,0,0,0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.949362,0,-0.152344,9.80469,0,0,0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
0.976831,0,-0.152344,9.76562,0,0,0.00195312,0.999939,-0.00793457,-0.000366211,0.00231934
1.00285,0,-0.152344,9.76562,0,0,0.00195312,0.999939,-0.00811768,-0.000427246,0.0022583
1.03135,0,-0.152344,9.76562,0,0,-0.00195312,0.999939,-0.00811768,-0.000427246,0.0022583
1.05866,0,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.08611,0,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.11257,0,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.14111,0,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.1682,0,-0.152344,9.76562,0.00195312,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.19427,0,-0.152344,9.76562,0.00195312,0,0.00195312,0.999939,-0.00811768,-0.000427246,0.0022583
1.22279,0,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.24945,0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.27706,0,-0.152344,9.80469,0,0,0,0.999939,-0.00811768,-0.000427246,0.0022583
1.30318,0,-0.152344,9.80469,0,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.33175,0,-0.152344,9.80469,0.00195312,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.3588,0,-0.152344,9.80469,-0.00390625,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.38633,0,-0.152344,9.80469,-0.00390625,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.41281,0,-0.152344,9.80469,0.00195312,-0.00195312,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.44101,0,-0.152344,9.80469,-0.00195312,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.46806,0,-0.152344,9.80469,-0.00195312,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.49555,0,-0.152344,9.80469,-0.00195312,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.52196,0,-0.152344,9.80469,-0.00390625,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.55012,0,-0.152344,9.80469,-0.00585938,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.57615,0,-0.113281,9.76562,-0.00585938,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.60422,-0.0078125,0.00390625,0.0273438,-0.00585938,0,-0.00195312,0.999939,-0.00805664,-0.000366211,0.00231934
1.63127,-0.0078125,0.00390625,0.0273438,0,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.6594,-0.0078125,0.00390625,0.0273438,0,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.68549,0,-0.152344,9.80469,0,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
1.71367,0,-0.152344,9.80469,0,0,0,0.999939,-0.00805664,-0.000366211,0.00231934
