t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.032861,0,-0.152344,9.80469,0,0,0,1,0,0,0
0.0473659,0,-0.191406,9.72656,0,0,0,1,0,0,0
0.0633883,-0.0390625,-0.191406,9.6875,0,0,0,1,0,0,0
0.0793741,0,-0.191406,9.76953,0,0,0,1,0,0,0
0.110161,0.0390625,-0.191406,9.72656,0,0,0,1,0,0,0
0.145962,0.0390625,-0.191406,9.72656,0.00390625,0,0.00195312,1,0,0,0
0.186347,0.0390625,-0.191406,9.72656,0,0,0.00195312,1,0,0,0
0.206382,0.0390625,-0.191406,9.72656,-0.00195312,0,0.00195312,1,0,0,0
0.230992,0.0390625,-0.191406,9.72656,0,0,-0.00390625,1,0,0,0
0.261194,0.0390625,-0.191406,9.72656,-0.00195312,-0.00195312,0.00195312,1,0,0,0
0.286793,0.0390625,-0.191406,9.72656,0,-0.00195312,0,1,0,0,0
0.313325,0.0390625,-0.191406,9.72656,0,0,0.00195312,1,0,0,0
0.34214,0.0390625,-0.191406,9.72656,0,-0.00195312,0,1,0,0,0
0.369418,0,-0.152344,9.76562,0,-0.00195312,0,1,0,0,0
0.397939,0,-0.191406,9.76953,0,-0.00195312,0,1,0,0,0
0.423956,0,-0.191406,9.72656,0,-0.00195312,0,1,0,0,0
0.45179,-0.0078125,-0.00390625,0.0273438,0,-0.00195312,0,1,0,0,0
0.478863,-0.0078125,-0.00390625,0.0273438,0,-0.00195312,0,1,0,0,0
0.506352,-0.0078125,-0.00390625,0.0273438,0,0.00195312,0.00195312,1,0,0,0
0.532398,0.0390625,-0.191406,9.84375,0,0.00195312,0.00195312,1,0,0,0
0.560978,0,-0.191406,9.6875,0,0.00195312,0.00195312,1,0,0,0
0.588068,0,-0.191406,9.6875,0.00390625,0.00390625,0,1,0,0,0
0.615575,0,-0.191406,9.6875,0,0,0,1,0,0,0
0.641783,0,-0.191406,9.6875,0,0,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.670664,0,-0.191406,9.6875,0.00195312,0,0.00195312,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.695682,0,-0.191406,9.72656,0.00195312,0,0.00195312,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.720346,0,-0.191406,9.72656,0.00195312,0,0.00195312,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.747368,0,-0.191406,9.72656,0.00195312,-0.00195312,-0.00195312,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.771935,0,-0.191406,9.72656,-0.00195312,0,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.80095,0,-0.191406,9.72656,0,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.827396,0,-0.152344,9.73047,0,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.853417,-0.0390625,-0.152344,9.76562,0,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.881958,-0.0390625,-0.152344,9.76562,0,0,0.00195312,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.909036,-0.0390625,-0.152344,9.76562,-0.00195312,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.9375,-0.0390625,-0.152344,9.76562,0,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.963539,-0.0390625,-0.152344,9.76562,0,-0.00195312,0,0.999939,-0.0098877,-0.000183105,-6.10352e-05
0.992088,-0.0390625,-0.152344,9.76562,0,-0.00195312,0,0.999939,-0.00964355,-0.000244141,0
1.01922,-0.0390625,-0.152344,9.76562,-0.00390625,0,0,0.999939,-0.00964355,-0.000244141,0
1.04735,-0.0390625,-0.152344,9.76562,0,-0.00195312,0,0.999939,-0.00964355,-0.000244141,0
1.07337,0,-0.191406,9.80859,0,-0.00195312,0,0.999939,-0.00964355,-0.000244141,0
1.10219,0,-0.191406,9.80859,0,-0.00195312,0,0.999939,-0.00964355,-0.000244141,0
1.1293,0,-0.191406,9.80859,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.15778,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.18384,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.21168,0.0078125,0.0195312,0.0117188,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.23875,0.0078125,0.0195312,0.0117188,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.26623,0.0078125,0.0195312,0.0117188,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.29229,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.32088,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.34795,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.37398,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.40189,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.42897,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.45749,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.48358,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.51149,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.53859,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.56606,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.59211,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.62025,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.6473,-0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.67333,-0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.70185,-0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.72894,-0.0390625,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.75751,0,-0.191406,9.76953,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.78355,0,-0.152344,9.76562,0,0,0,0.999939,-0.00964355,-0.000244141,0
1.81184,0,-0.152344,9.76562,0,0,0,0.999939,-0.00909424,0.000183105,0
1.83893,0,-0.152344,9.76562,0,0,0,0.999939,-0.00909424,0.000183105,0
1.86704,0,-0.152344,9.76562,0,0,0,0.999939,-0.00909424,0.000183105,0
1.89306,-0.0390625,-0.152344,9.84766,0,0,0,0.999939,-0.00909424,0.000183105,0
1.92189,-0.0390625,-0.152344,9.84766,-0.00195312,0,0.0703125,0.999939,-0.00909424,0.000183105,0
1.94906,-0.0390625,-0.078125,9.73047,-0.00195312,0,0.0703125,0.999939,-0.00909424,0.000183105,0
1.9772,0,-0.078125,9.76562,-0.00195312,0,0.0703125,0.999939,-0.00909424,0.000183105,0
2.00326,0,0.191406,9.76953,-0.00195312,0,0.0703125,0.999939,-0.00909424,0.000183105,0
2.03184,0,0.191406,9.76953,0.00195312,0,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.05927,0,0.191406,9.76953,-0.00195312,-0.00195312,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.08745,0,-0.496094,9.76562,-0.00195312,-0.00195312,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.1135,0,-0.078125,9.76562,-0.00195312,-0.00195312,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.14144,0,-0.078125,9.76562,0.00390625,0,0,0.999939,-0.00909424,0.000183105,0
2.16854,0,-0.078125,9.76562,-0.00195312,0,0.00195312,0.999939,-0.00909424,0.000183105,0
2.19678,0,-0.078125,9.76562,-0.00195312,-0.00195312,0.0078125,0.999939,-0.00909424,0.000183105,0
2.22286,0,-0.613281,9.80469,-0.00195312,-0.00195312,0.0078125,0.999939,-0.00909424,0.000183105,0
2.25175,0,-0.613281,9.80469,0.00585938,0.00390625,0.00195312,0.999939,-0.00909424,0.000183105,0
2.27816,0,0.191406,9.76953,0.00585938,0.00390625,0.00195312,0.999939,-0.00909424,0.000183105,0
2.30564,0,-0.152344,9.76562,0.00585938,0.00390625,0.00195312,0.999939,-0.00909424,0.000183105,0
2.33205,0.0078125,-0.136719,0.00390625,0.00585938,0.00390625,0.00195312,0.999939,-0.00909424,0.000183105,0
2.36054,0.0078125,-0.136719,0.00390625,0.00390625,0.00390625,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.3872,-0.0390625,-0.113281,9.80469,0.00390625,0.00390625,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.41325,-0.0390625,-0.230469,9.80859,0.00390625,0.00390625,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.44184,-0.0390625,-0.230469,9.80859,0.00390625,0.00195312,-0.00195312,0.999939,-0.00909424,0.000183105,0
2.4689,-0.0390625,-0.230469,9.80859,-0.00195312,0,-0.0078125,0.999939,-0.00909424,0.000183105,0
2.497,-0.0390625,-0.230469,9.80859,-0.00390625,0,-0.00585938,0.999939,-0.00909424,0.000183105,0
2.52304,-0.0390625,-0.113281,9.76562,-0.00390625,0,-0.00585938,0.999939,-0.00909424,0.000183105,0
2.55184,-0.0390625,-0.113281,9.76562,0.00195312,-0.00195312,0.00976562,0.999939,-0.00909424,0.000183105,0
2.57879,-0.0390625,-0.0390625,9.76562,0.00195312,-0.00195312,0.00976562,0.999939,-0.00909424,0.000183105,0
2.60701,0,-0.191406,9.80859,0.00195312,-0.00195312,0.00976562,0.999939,-0.00909424,0.000183105,0
2.63306,0.046875,-0.417969,0.00390625,0.00195312,-0.00195312,0.00976562,0.999939,-0.00909424,0.000183105,0
2.6616,0.046875,-0.417969,0.00390625,-0.00195312,0,0.0136719,0.999939,-0.00909424,0.000183105,0
2.68869,0.046875,-0.417969,0.00390625,0,0.00195312,-0.0078125,0.999939,-0.00909424,0.000183105,0
2.71685,0,-0.0390625,9.76562,0,0.00195312,-0.0078125,0.999939,-0.00909424,0.000183105,0
2.74297,0,-0.0429688,0.0429688,0,0.00195312,-0.0078125,0.999939,-0.00909424,0.000183105,0
2.77094,0,-0.0429688,0.0429688,-0.00195312,-0.00195312,0,0.999939,-0.00909424,0.000183105,0
