t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0161142,9,1.41797,1.60938,0,0,0,1,0,0,0
0.0433453,9,1.41797,1.60938,0.0585938,0.0429688,-0.0410156,1,0,0,0
0.0679682,6.55078,-0.269531,6.74219,0.0585938,0.0429688,-0.0410156,1,0,0,0
0.0946534,6.55078,-0.269531,6.74219,-0.015625,0.125,0.0253906,1,0,0,0
0.120527,7.08594,0.691406,8.77734,-0.015625,0.125,0.0253906,1,0,0,0
0.148468,-0.34375,0.667969,0.675781,-0.015625,0.125,0.0253906,1,0,0,0
0.175535,-0.34375,0.667969,0.675781,-0.539062,0.273438,0.0351562,1,0,0,0
0.203043,-0.34375,0.667969,0.675781,-0.578125,0.353516,0.140625,1,0,0,0
0.229127,5.32422,-2.45312,6.70703,-0.578125,0.353516,0.140625,1,0,0,0
0.258047,5.32422,-2.45312,6.70703,-0.240234,0.113281,-0.507812,1,0,0,0
0.285123,7.01172,0.382812,7.54688,-0.240234,0.113281,-0.507812,1,0,0,0
0.312636,7.01172,0.382812,7.54688,0.0839844,0.0214844,0.326172,1,0,0,0
0.338689,0.285156,-0.140625,1.19922,0.0839844,0.0214844,0.326172,1,0,0,0
0.367189,0.285156,-0.140625,1.19922,-0.509766,0.0136719,-0.00195312,1,0,0,0
0.39435,5.66797,-2.94922,6.04688,-0.509766,0.0136719,-0.00195312,1,0,0,0
0.421848,6.58984,-1.76172,6.82031,-0.509766,0.0136719,-0.00195312,1,0,0,0
0.447878,6.58984,-1.76172,6.82031,-0.509766,0.0136719,-0.00195312,0.924072,6.10352e-05,-0.355652,0.139893
0.47637,6.58984,-1.76172,6.82031,0.238281,0.160156,-0.425781,0.924072,6.10352e-05,-0.355652,0.139893
0.503512,6.58984,-1.76172,6.82031,0.1875,-0.240234,-0.0859375,0.924072,6.10352e-05,-0.355652,0.139893
0.531013,6.78125,-0.191406,7.31641,0.1875,-0.240234,-0.0859375,0.924072,6.10352e-05,-0.355652,0.139893
0.55746,6.78125,-0.191406,7.31641,-0.365234,0.0917969,0.367188,0.924072,6.10352e-05,-0.355652,0.139893
0.585966,6.05078,-1.91406,6.51172,-0.365234,0.0917969,0.367188,0.924072,6.10352e-05,-0.355652,0.139893
0.613285,7.35547,-0.304688,7.125,-0.365234,0.0917969,0.367188,0.924072,6.10352e-05,-0.355652,0.139893
0.640824,7.89453,0.078125,7.50781,-0.365234,0.0917969,0.367188,0.924072,6.10352e-05,-0.355652,0.139893
0.66728,7.89453,0.078125,7.50781,-0.181641,0.128906,0.447266,0.924072,6.10352e-05,-0.355652,0.139893
