t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0144722,-0.269531,-0.421875,9.6875,0,0,0,1,0,0,0
0.0416282,-0.269531,-0.421875,9.6875,0.0351562,-0.0195312,-0.0429688,1,0,0,0
0.0674622,-0.269531,-0.421875,9.6875,0.0234375,0.142578,-0.109375,1,0,0,0
0.0934866,0.382812,0.957031,10.6484,0.0234375,0.142578,-0.109375,1,0,0,0
0.12068,0.382812,0.957031,10.6484,-0.0957031,0.0605469,0.0625,1,0,0,0
0.14942,0.304688,0.691406,10.7656,-0.0957031,0.0605469,0.0625,1,0,0,0
0.175455,0.0507812,0.0546875,1.28516,-0.0957031,0.0605469,0.0625,1,0,0,0
0.203992,0.0507812,0.0546875,1.28516,-0.458984,-0.115234,0.150391,1,0,0,0
0.231051,0.0507812,0.0546875,1.28516,-0.572266,-0.138672,0.25,1,0,0,0
0.259154,-0.34375,0.34375,9.16016,-0.572266,-0.138672,0.25,1,0,0,0
0.285198,0.078125,0,9.54297,-0.572266,-0.138672,0.25,1,0,0,0
0.313779,0.078125,0,9.54297,-0.390625,-0.0117188,0.150391,1,0,0,0
0.340822,0.078125,0,9.54297,-0.402344,0.0292969,-0.0292969,1,0,0,0
0.368993,0.078125,0,9.54297,-0.529297,-0.0214844,-0.0351562,1,0,0,0
0.395019,0.015625,0.105469,-0.519531,-0.529297,-0.0214844,-0.0351562,1,0,0,0
0.423891,0.015625,0.105469,-0.519531,-0.177734,-0.0859375,-0.0136719,1,0,0,0
0.450845,0.496094,0.304688,9.46094,-0.177734,-0.0859375,-0.0136719,1,0,0,0
0.478323,0.691406,0.84375,9.65234,-0.177734,-0.0859375,-0.0136719,1,0,0,0
0.504366,0.347656,0.523438,-0.480469,-0.177734,-0.0859375,-0.0136719,1,0,0,0
0.532877,0.347656,0.523438,-0.480469,-0.0800781,0.00585938,0.208984,1,0,0,0
0.559939,0.347656,0.523438,-0.480469,0.0898438,0.117188,0.0605469,1,0,0,0
0.587405,-0.152344,0.34375,10.0312,0.0898438,0.117188,0.0605469,1,0,0,0
0.613496,-0.152344,0.34375,10.0312,0.0273438,0,0.0078125,1,0,0,0
0.642014,-0.152344,0.34375,10.0312,0.0800781,0.0136719,0.0957031,1,0,0,0
0.6692,-0.152344,0.34375,10.0312,0.273438,0.0410156,0.0488281,1,0,0,0
0.695297,-0.152344,0.34375,10.0312,0.345703,0.107422,0.0800781,1,0,0,0
0.723809,-0.152344,0.34375,10.0312,0.128906,0.00390625,0.0839844,1,0,0,0
0.749102,0.304688,0.652344,10.6875,0.128906,0.00390625,0.0839844,1,0,0,0
0.773721,0.382812,0.917969,10.0742,0.128906,0.00390625,0.0839844,1,0,0,0
0.800653,0.382812,0.917969,10.0742,0.0136719,-0.107422,0.199219,1,0,0,0
0.82523,0.382812,0.917969,10.0742,0.105469,-0.109375,0.138672,1,0,0,0
0.853728,0.261719,1.79688,0.410156,0.105469,-0.109375,0.138672,1,0,0,0
0.880716,0.535156,1.95312,10.2266,0.105469,-0.109375,0.138672,1,0,0,0
0.909406,0.304688,0.460938,9.5,0.105469,-0.109375,0.138672,1,0,0,0
0.935472,-0.429688,0.296875,-0.203125,0.105469,-0.109375,0.138672,1,0,0,0
0.964003,-0.429688,0.296875,-0.203125,-0.0292969,-0.136719,0.509766,1,0,0,0
0.991096,-0.429688,0.296875,-0.203125,0.0253906,-0.125,0.552734,1,0,0,0
1.01861,0.613281,0.765625,9.53906,0.0253906,-0.125,0.552734,1,0,0,0
1.04466,0.269531,0.535156,9.26562,0.0253906,-0.125,0.552734,1,0,0,0
1.07251,0.460938,0.691406,9.65234,0.0253906,-0.125,0.552734,1,0,0,0
1.09967,0.460938,0.691406,9.65234,0.0996094,-0.101562,0.726562,1,0,0,0
1.1257,0.460938,0.691406,9.65234,0.158203,-0.103516,0.755859,1,0,0,0
1.15399,0.460938,0.691406,9.65234,0.144531,-0.107422,0.755859,1,0,0,0
1.18066,0.460938,0.691406,9.65234,0.0273438,-0.121094,0.613281,1,0,0,0
1.20876,0.691406,0.84375,9.19922,0.0273438,-0.121094,0.613281,1,0,0,0
1.2348,-0.0078125,0.472656,-0.570312,0.0273438,-0.121094,0.613281,1,0,0,0
1.26329,-0.0078125,0.472656,-0.570312,0.248047,-0.0195312,0.851562,1,0,0,0
1.29036,-0.0078125,0.472656,-0.570312,0.0566406,0.0371094,0.833984,1,0,0,0
1.31784,0.691406,0.84375,9.6875,0.0566406,0.0371094,0.833984,1,0,0,0
1.34436,-0.34375,0.355469,-0.0742188,0.0566406,0.0371094,0.833984,1,0,0,0
1.37259,-0.34375,0.355469,-0.0742188,0.103516,-0.0371094,0.984375,1,0,0,0
1.39971,0.191406,1.30078,9.73047,0.103516,-0.0371094,0.984375,1,0,0,0
1.42579,0.191406,1.30078,9.73047,-0.0175781,-0.0683594,1.30469,1,0,0,0
1.45432,0.191406,1.30078,9.73047,0.0878906,0.03125,1.36523,1,0,0,0
1.48141,0.191406,1.30078,9.73047,0.185547,0.09375,1.23047,1,0,0,0
1.50992,0,0.191406,10.2695,0.185547,0.09375,1.23047,1,0,0,0
1.53599,-0.667969,-0.0273438,0.316406,0.185547,0.09375,1.23047,1,0,0,0
1.56386,-0.667969,-0.0273438,0.316406,-0.0625,-0.00195312,1.12891,1,0,0,0
1.59094,-0.667969,-0.0273438,0.316406,0.101562,0.0742188,1.08789,1,0,0,0
1.6187,-0.667969,-0.0273438,0.316406,0.0429688,0.107422,1.08984,1,0,0,0
1.64472,0.304688,-0.496094,9,0.0429688,0.107422,1.08984,1,0,0,0
1.67349,0.304688,-0.496094,9,0.253906,0.152344,1.33789,1,0,0,0
1.70062,-0.652344,-0.613281,10.2305,0.253906,0.152344,1.33789,1,0,0,0
1.7281,0,-2.07031,9.46484,0.253906,0.152344,1.33789,1,0,0,0
1.7545,-0.765625,-2.5,0.28125,0.253906,0.152344,1.33789,1,0,0,0
1.78302,-0.765625,-2.5,0.28125,0.0898438,0.152344,1.18359,1,0,0,0
1.80972,-0.191406,-0.765625,11.0742,0.0898438,0.152344,1.18359,1,0,0,0
