t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0176186,0,0,0,-0.0566406,0.117188,0.0664062,1,0,0,0
0.0449065,1.10938,1.14844,9.88672,-0.0566406,0.117188,0.0664062,1,0,0,0
0.0732786,1.10938,1.14844,9.88672,0.0292969,0.0273438,0.169922,1,0,0,0
0.0990524,-0.0390625,0.84375,9.88672,0.0292969,0.0273438,0.169922,1,0,0,0
0.125364,0.222656,0.496094,-0.136719,0.0292969,0.0273438,0.169922,1,0,0,0
0.150997,0.222656,0.496094,-0.136719,0.164062,0.0664062,-0.0292969,1,0,0,0
0.175846,0.222656,0.496094,-0.136719,0.474609,0.376953,0.0117188,1,0,0,0
0.20288,0.222656,0.496094,-0.136719,0.224609,0.382812,0.195312,1,0,0,0
0.227491,-0.382812,2.75781,11.5703,0.224609,0.382812,0.195312,1,0,0,0
0.253793,0.0507812,1.74219,1.21484,0.224609,0.382812,0.195312,1,0,0,0
0.279692,0.0507812,1.74219,1.21484,-0.642578,-0.138672,0.861328,1,0,0,0
0.307142,-0.574219,-0.765625,10.9141,-0.642578,-0.138672,0.861328,1,0,0,0
0.334207,-0.574219,-0.765625,10.9141,-0.0996094,0.150391,0.603516,1,0,0,0
0.362715,-1.14844,0.078125,10.7969,-0.0996094,0.150391,0.603516,1,0,0,0
0.389395,-0.460938,0.34375,9.12109,-0.0996094,0.150391,0.603516,1,0,0,0
0.4172,-0.660156,0.0078125,-1.02344,-0.0996094,0.150391,0.603516,1,0,0,0
0.444244,-0.660156,0.0078125,-1.02344,0.435547,-0.185547,0.59375,1,0,0,0
0.47296,-0.660156,0.0078125,-1.02344,0.363281,-0.0859375,-0.208984,1,0,0,0
0.499629,0.460938,0.535156,8.42188,0.363281,-0.0859375,-0.208984,1,0,0,0
0.52709,0.214844,-0.289062,-0.375,0.363281,-0.0859375,-0.208984,1,0,0,0
0.554214,0.0390625,-0.421875,9.34375,0.363281,-0.0859375,-0.208984,1,0,0,0
0.582697,0.0390625,-0.421875,9.34375,-0.0527344,0.0683594,-0.115234,1,0,0,0
0.608756,0.0390625,-0.421875,9.34375,0.0195312,0.0742188,-0.0273438,1,0,0,0
0.636606,0.324219,-1.72656,-0.0117188,0.0195312,0.0742188,-0.0273438,1,0,0,0
0.663655,0.324219,-1.72656,-0.0117188,0.0664062,0.1875,-0.144531,1,0,0,0
0.691753,-0.152344,-1.53125,10.6133,0.0664062,0.1875,-0.144531,1,0,0,0
0.717822,0.421875,-1.64844,9.88672,0.0664062,0.1875,-0.144531,1,0,0,0
0.746332,0.421875,-1.64844,9.88672,0.230469,-0.0429688,-0.367188,1,0,0,0
0.773381,0.421875,-1.64844,9.88672,-0.148438,-0.292969,-0.544922,1,0,0,0
0.80152,0.421875,-1.64844,9.88672,0.0195312,-0.388672,-0.621094,1,0,0,0
0.827624,0.0820312,-2.66797,0.171875,0.0195312,-0.388672,-0.621094,1,0,0,0
0.85603,0.0820312,-2.66797,0.171875,-0.015625,-0.242188,-0.816406,1,0,0,0
0.883132,-0.0390625,-1.45703,9.92188,-0.015625,-0.242188,-0.816406,1,0,0,0
0.909314,-0.0390625,-1.45703,9.92188,-0.324219,-0.328125,-1.11719,1,0,0,0
0.937232,-0.0390625,-1.45703,9.92188,-0.654297,-0.523438,-1.03516,1,0,0,0
0.964363,-0.0390625,-1.45703,9.92188,-0.707031,-0.416016,-1.03906,1,0,0,0
0.992247,-0.652344,-2.03125,8.77344,-0.707031,-0.416016,-1.03906,1,0,0,0
1.01831,-0.882812,-1.37891,9.92188,-0.707031,-0.416016,-1.03906,1,0,0,0
1.04624,-0.882812,-1.37891,9.92188,-0.162109,-0.00390625,-1.55273,1,0,0,0
1.07329,-0.882812,-1.37891,9.92188,-1.00391,-0.117188,-1.31445,1,0,0,0
1.10139,-0.882812,-1.37891,9.92188,-1.3457,-0.111328,-1.20508,1,0,0,0
1.12745,-1.91406,-0.246094,-1.03125,-1.3457,-0.111328,-1.20508,1,0,0,0
1.15644,-1.91406,-0.246094,-1.03125,-0.583984,0.216797,-1.28125,1,0,0,0
1.18286,-1.57031,-1.99219,10.457,-0.583984,0.216797,-1.28125,1,0,0,0
1.20746,-0.613281,-0.152344,9.76562,-0.583984,0.216797,-1.28125,1,0,0,0
1.23743,-0.613281,-0.152344,9.76562,0.521484,0.367188,-1.89258,1,0,0,0
1.26307,-0.613281,-0.152344,9.76562,0.0703125,0.193359,-1.625,1,0,0,0
1.29228,-0.613281,-0.152344,9.76562,0.0996094,-0.121094,-1.70117,1,0,0,0
1.31686,-1.66016,0.648438,-0.0664062,0.0996094,-0.121094,-1.70117,1,0,0,0
1.34682,-1.37109,0.460938,-0.832031,0.0996094,-0.121094,-1.70117,1,0,0,0
1.37243,-1.37109,0.460938,-0.832031,0.578125,0.193359,-1.55469,1,0,0,0
1.39988,-1.37109,0.460938,-0.832031,-0.404297,-0.0253906,-1.41211,1,0,0,0
1.42678,-1.37109,0.460938,-0.832031,-0.404297,-0.0253906,-1.41211,0.905273,-0.0241089,-0.0319214,-0.422913
1.45552,-0.535156,-0.804688,9.19922,-0.404297,-0.0253906,-1.41211,0.905273,-0.0241089,-0.0319214,-0.422913
1.48204,0.078125,0.152344,8.69531,-0.404297,-0.0253906,-1.41211,0.905273,-0.0241089,-0.0319214,-0.422913
1.50807,-0.230469,-0.496094,10.0703,-0.404297,-0.0253906,-1.41211,0.905273,-0.0241089,-0.0319214,-0.422913
1.53658,-0.230469,-0.496094,10.0703,-0.107422,0.175781,-1.57422,0.905273,-0.0241089,-0.0319214,-0.422913
1.56365,-0.230469,-0.496094,10.0703,-0.386719,0.220703,-1.3418,0.905273,-0.0241089,-0.0319214,-0.422913
1.59116,-0.269531,1.03516,9.69141,-0.386719,0.220703,-1.3418,0.905273,-0.0241089,-0.0319214,-0.422913
1.61723,0,0.152344,9.26562,-0.386719,0.220703,-1.3418,0.905273,-0.0241089,-0.0319214,-0.422913
1.6461,0,0.152344,9.26562,0.179688,0.203125,-1.12109,0.905273,-0.0241089,-0.0319214,-0.422913
1.67327,0.269531,0.957031,9.64844,0.179688,0.203125,-1.12109,0.905273,-0.0241089,-0.0319214,-0.422913
1.70144,0.269531,0.957031,9.64844,-0.158203,0.193359,-1.08203,0.905273,-0.0241089,-0.0319214,-0.422913
1.72747,-1.01172,0.339844,0.417969,-0.158203,0.193359,-1.08203,0.905273,-0.0241089,-0.0319214,-0.422913
1.75626,-1.01172,0.339844,0.417969,0.103516,0.0351562,-1.27344,0.905273,-0.0241089,-0.0319214,-0.422913
1.78298,-0.882812,1.22656,9.08203,0.103516,0.0351562,-1.27344,0.905273,-0.0241089,-0.0319214,-0.422913
1.81051,1.41797,-1.80078,8.65625,0.103516,0.0351562,-1.27344,0.905273,-0.0241089,-0.0319214,-0.422913
1.83662,0.796875,-1.11328,-1.34375,0.103516,0.0351562,-1.27344,0.905273,-0.0241089,-0.0319214,-0.422913
1.86511,0.796875,-1.11328,-1.34375,-0.300781,1.00977,-1.09961,0.905273,-0.0241089,-0.0319214,-0.422913
1.89124,0.796875,-1.11328,-1.34375,-0.818359,0.742188,-0.810547,0.905273,-0.0241089,-0.0319214,-0.422913
1.91871,-0.496094,-0.691406,11.3398,-0.818359,0.742188,-0.810547,0.905273,-0.0241089,-0.0319214,-0.422913
1.94537,-0.496094,-0.691406,11.3398,0.417969,0.00390625,-0.773438,0.905273,-0.0241089,-0.0319214,-0.422913
1.97392,-0.84375,-1.68359,10.4961,0.417969,0.00390625,-0.773438,0.905273,-0.0241089,-0.0319214,-0.422913
2.0012,-0.84375,-1.68359,10.4961,0.658203,0.0820312,-1.31641,0.905273,-0.0241089,-0.0319214,-0.422913
2.02868,0,0.230469,10.2695,0.658203,0.0820312,-1.31641,0.905273,-0.0241089,-0.0319214,-0.422913
2.05512,0,0.230469,10.2695,0.453125,0.144531,-0.683594,0.905273,-0.0241089,-0.0319214,-0.422913
2.08399,0,0.230469,10.2695,-0.707031,0.283203,-0.0546875,0.905273,-0.0241089,-0.0319214,-0.422913
2.1113,-0.191406,0.230469,9.73047,-0.707031,0.283203,-0.0546875,0.905273,-0.0241089,-0.0319214,-0.422913
2.13735,-1.22656,-1.53125,10.418,-0.707031,0.283203,-0.0546875,0.905273,-0.0241089,-0.0319214,-0.422913
2.16593,-1.22656,-1.53125,10.418,1.03906,0.0917969,0.00390625,0.905273,-0.0241089,-0.0319214,-0.422913
2.1931,-1.22656,-1.53125,10.418,0.0878906,0.412109,0.443359,0.905273,-0.0241089,-0.0319214,-0.422913
2.22069,-1.22656,-1.53125,10.418,-0.966797,0.216797,0.714844,0.905273,-0.0241089,-0.0319214,-0.422913
2.24677,-0.46875,1.05469,-1,-0.966797,0.216797,0.714844,0.905273,-0.0241089,-0.0319214,-0.422913
2.27567,-0.46875,1.05469,-1,-0.0429688,0.375,0.0917969,0.905273,-0.0241089,-0.0319214,-0.422913
2.30278,-1.33984,0.917969,10.0312,-0.0429688,0.375,0.0917969,0.905273,-0.0241089,-0.0319214,-0.422913
2.33025,-1.1875,0.078125,10.3477,-0.0429688,0.375,0.0917969,0.905273,-0.0241089,-0.0319214,-0.422913
2.35689,-0.148438,0.207031,1.25391,-0.0429688,0.375,0.0917969,0.905273,-0.0241089,-0.0319214,-0.422913
2.38538,-0.148438,0.207031,1.25391,0.634766,-0.121094,-0.300781,0.905273,-0.0241089,-0.0319214,-0.422913
2.41143,-0.382812,0.691406,9.92578,0.634766,-0.121094,-0.300781,0.905273,-0.0241089,-0.0319214,-0.422913
2.43746,-0.496094,0.535156,9.92188,0.634766,-0.121094,-0.300781,0.905273,-0.0241089,-0.0319214,-0.422913
2.46602,-0.496094,0.535156,9.92188,0.107422,-0.105469,-0.152344,0.905273,-0.0241089,-0.0319214,-0.422913
2.49308,-0.496094,0.535156,9.92188,-0.289062,-0.177734,0.0605469,0.905273,-0.0241089,-0.0319214,-0.422913
2.52063,-0.496094,0.535156,9.92188,-0.386719,-0.193359,0.40625,0.905273,-0.0241089,-0.0319214,-0.422913
2.54672,-0.417969,-1.32422,-0.125,-0.386719,-0.193359,0.40625,0.905273,-0.0241089,-0.0319214,-0.422913
2.57524,-0.417969,-1.32422,-0.125,-0.253906,-0.126953,-0.0136719,0.905273,-0.0241089,-0.0319214,-0.422913
2.60231,-0.535156,-1.22656,10.1914,-0.253906,-0.126953,-0.0136719,0.905273,-0.0241089,-0.0319214,-0.422913
2.63012,-1.03516,-1.30078,10.1875,-0.253906,-0.126953,-0.0136719,0.905273,-0.0241089,-0.0319214,-0.422913
2.6562,-1.03516,-1.30078,10.1875,-0.253906,-0.126953,-0.0136719,0.690552,-0.0134888,0.0325317,-0.722412
2.68473,-1.03516,-1.30078,10.1875,0.357422,-0.183594,-0.160156,0.690552,-0.0134888,0.0325317,-0.722412
2.71172,-0.269531,-0.765625,9.80859,0.357422,-0.183594,-0.160156,0.690552,-0.0134888,0.0325317,-0.722412
2.73787,-0.535156,-1.1875,9.64844,0.357422,-0.183594,-0.160156,0.690552,-0.0134888,0.0325317,-0.722412
2.7665,-0.535156,-1.1875,9.64844,0.0605469,-0.132812,-0.0722656,0.690552,-0.0134888,0.0325317,-0.722412
2.79366,-0.535156,-1.1875,9.64844,-0.0175781,-0.123047,0.0371094,0.690552,-0.0134888,0.0325317,-0.722412
2.82181,-0.535156,-1.1875,9.64844,0.107422,-0.203125,0.0664062,0.690552,-0.0134888,0.0325317,-0.722412
2.84803,0.316406,-0.527344,-0.960938,0.107422,-0.203125,0.0664062,0.690552,-0.0134888,0.0325317,-0.722412
2.87684,0.316406,-0.527344,-0.960938,-0.0527344,0.0839844,0.0234375,0.690552,-0.0134888,0.0325317,-0.722412
2.90369,0.574219,-1.33984,9.76953,-0.0527344,0.0839844,0.0234375,0.690552,-0.0134888,0.0325317,-0.722412
2.93184,0.113281,-0.691406,10.0703,-0.0527344,0.0839844,0.0234375,0.690552,-0.0134888,0.0325317,-0.722412
2.95793,-0.113281,-0.34375,9.96484,-0.0527344,0.0839844,0.0234375,0.690552,-0.0134888,0.0325317,-0.722412
2.98646,-0.113281,-0.34375,9.96484,0.175781,-0.0351562,-0.150391,0.690552,-0.0134888,0.0325317,-0.722412
3.01353,-0.113281,-0.34375,9.96484,0.359375,-0.109375,-0.0898438,0.690552,-0.0134888,0.0325317,-0.722412
3.04175,0.421875,0.191406,9.04297,0.359375,-0.109375,-0.0898438,0.690552,-0.0134888,0.0325317,-0.722412
3.06778,0.308594,-0.0429688,-0.441406,0.359375,-0.109375,-0.0898438,0.690552,-0.0134888,0.0325317,-0.722412
3.09563,0.308594,-0.0429688,-0.441406,-0.169922,0.353516,0.0664062,0.690552,-0.0134888,0.0325317,-0.722412
3.12268,0.308594,-0.0429688,-0.441406,-0.126953,0.0800781,-0.101562,0.690552,-0.0134888,0.0325317,-0.722412
3.15019,0.308594,-0.0429688,-0.441406,-0.0371094,0.0234375,-0.0566406,0.690552,-0.0134888,0.0325317,-0.722412
3.17628,0.0546875,0.273438,0.753906,-0.0371094,0.0234375,-0.0566406,0.690552,-0.0134888,0.0325317,-0.722412
3.20476,0.0546875,0.273438,0.753906,-0.0410156,-0.189453,0.0488281,0.690552,-0.0134888,0.0325317,-0.722412
3.23183,-0.421875,0.078125,8.69922,-0.0410156,-0.189453,0.0488281,0.690552,-0.0134888,0.0325317,-0.722412
3.25788,-0.152344,-0.726562,9.38672,-0.0410156,-0.189453,0.0488281,0.690552,-0.0134888,0.0325317,-0.722412
3.28639,-0.152344,-0.726562,9.38672,-0.0800781,0.107422,0.0332031,0.690552,-0.0134888,0.0325317,-0.722412
3.31345,-0.152344,-0.726562,9.38672,0.00585938,0.0957031,-0.324219,0.690552,-0.0134888,0.0325317,-0.722412
3.34097,0.191406,0.460938,10.6523,0.00585938,0.0957031,-0.324219,0.690552,-0.0134888,0.0325317,-0.722412
3.367,-0.191406,1.15625,0.738281,0.00585938,0.0957031,-0.324219,0.690552,-0.0134888,0.0325317,-0.722412
3.39519,-0.191406,1.15625,0.738281,0.144531,-0.130859,0.1875,0.690552,-0.0134888,0.0325317,-0.722412
