t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0160086,0,0,0,-0.00195312,-0.00195312,0.00195312,1,0,0,0
0.0447845,0,0,0,0.00195312,0.00195312,0,1,0,0,0
0.0713211,-0.078125,-0.152344,9.80469,0.00195312,0.00195312,0,1,0,0,0
0.0960706,-0.078125,-0.191406,9.80859,0.00195312,0.00195312,0,1,0,0,0
0.12304,-0.078125,-0.191406,9.80859,0,0,0,1,0,0,0
0.148389,-0.078125,-0.191406,9.80859,0,0,0,1,0,0,0
0.173367,-0.078125,-0.191406,9.76953,0,0,0,1,0,0,0
0.202007,-0.078125,-0.191406,9.76953,0,0,0,1,0,0,0
0.228046,-0.078125,-0.230469,9.76953,0,0,0,1,0,0,0
0.256568,-0.078125,-0.230469,9.76953,0.00195312,0,0.0351562,1,0,0,0
0.283646,-0.078125,-0.230469,9.76953,-0.00390625,0.00390625,0.0703125,1,0,0,0
0.312152,-0.078125,-0.230469,9.76953,-0.00195312,0.00195312,0.0839844,1,0,0,0
0.338202,-0.0390625,0.0390625,9.76562,-0.00195312,0.00195312,0.0839844,1,0,0,0
0.36635,0.0234375,-0.269531,0.0273438,-0.00195312,0.00195312,0.0839844,1,0,0,0
0.393462,0.0234375,-0.269531,0.0273438,-0.00195312,-0.00390625,-0.142578,1,0,0,0
