t,ax,ay,az,gx,gy,gz,qw,qi,qj,qk
0.0318728,-2.79688,0.882812,9.80469,0,0,0,1,0,0,0
0.0470322,-2.79688,0.957031,9.88672,0,0,0,1,0,0,0
0.0635654,-2.75781,1.07422,10.0312,0,0,0,1,0,0,0
0.0791775,-2.75781,1.1875,10,0,0,0,1,0,0,0
0.110933,-2.75781,1.1875,10.0352,0,0,0,1,0,0,0
0.145634,-2.75781,1.1875,10.0352,-0.105469,-0.251953,-0.0488281,1,0,0,0
0.182145,-2.75781,1.1875,10.0352,-0.177734,-0.150391,0.00195312,1,0,0,0
0.203619,-2.79688,0.996094,9.23047,-0.177734,-0.150391,0.00195312,1,0,0,0
0.228944,-2.14453,1.41797,10.0352,-0.177734,-0.150391,0.00195312,1,0,0,0
0.256132,-2.14453,1.41797,10.0352,-0.0195312,-0.0976562,-0.0449219,1,0,0,0
0.280861,-1.99219,1.30078,10.1094,-0.0195312,-0.0976562,-0.0449219,1,0,0,0
0.309484,-1.99219,1.30078,10.1094,0.00585938,-0.292969,0.164062,1,0,0,0
0.335945,-1.80078,1.30078,9.76562,0.00585938,-0.292969,0.164062,1,0,0,0
0.36197,-1.57031,1.10938,9.42578,0.00585938,-0.292969,0.164062,1,0,0,0
0.390519,-1.57031,1.10938,9.42578,-0.191406,-0.351562,0.523438,1,0,0,0
0.417571,-1.57031,1.10938,9.42578,-0.212891,-0.0625,0.666016,1,0,0,0
0.445101,-1.57031,1.10938,9.42578,-0.119141,0.179688,0.462891,1,0,0,0
0.471688,0.246094,-0.296875,-0.890625,-0.119141,0.179688,0.462891,1,0,0,0
0.500412,0.246094,-0.296875,-0.890625,0.126953,0.175781,0.410156,1,0,0,0
0.527528,-1.41797,0.917969,10.1914,0.126953,0.175781,0.410156,1,0,0,0
0.553581,-1.26562,0.613281,10,0.126953,0.175781,0.410156,1,0,0,0
0.598332,-1.26562,0.613281,10,-0.0292969,0.0878906,0.234375,1,0,0,0
0.622242,-0.957031,0.382812,11.0742,-0.0292969,0.0878906,0.234375,1,0,0,0
0.652225,1.14453,-0.890625,1.10156,-0.0292969,0.0878906,0.234375,1,0,0,0
0.677885,1.14453,-0.890625,1.10156,0.00195312,-0.523438,-0.113281,1,0,0,0
0.707163,1.14453,-0.890625,1.10156,-0.0683594,-0.896484,-0.308594,1,0,0,0
0.731778,0.210938,-0.300781,0.117188,-0.0683594,-0.896484,-0.308594,1,0,0,0
0.761465,0.210938,-0.300781,0.117188,0.0214844,-1.06445,-0.203125,1,0,0,0
0.787145,-1.26562,1.41797,9.53906,0.0214844,-1.06445,-0.203125,1,0,0,0
0.813223,-1.26562,1.41797,9.53906,-0.0625,-0.710938,-0.166016,1,0,0,0
0.841775,-1.26562,1.41797,9.53906,0.109375,-0.654297,-0.208984,1,0,0,0
0.868867,-1.26562,1.41797,9.53906,0.171875,-0.607422,-0.0410156,1,0,0,0
0.89737,-1.22656,0.917969,10.3047,0.171875,-0.607422,-0.0410156,1,0,0,0
0.923441,-0.269531,1.07422,9.65234,0.171875,-0.607422,-0.0410156,1,0,0,0
0.95131,-0.269531,1.07422,9.65234,0.103516,-0.71875,-0.0976562,1,0,0,0
0.978395,-0.269531,1.07422,9.65234,-0.0527344,-0.701172,0.0566406,1,0,0,0
1.00587,-0.269531,1.07422,9.65234,-0.0488281,-0.628906,0.150391,1,0,0,0
1.03191,-0.34375,0.957031,9.46484,-0.0488281,-0.628906,0.150391,1,0,0,0
1.06081,-0.34375,0.957031,9.46484,0.128906,-0.742188,-0.00390625,1,0,0,0
1.08788,0.421875,0.957031,9.46094,0.128906,-0.742188,-0.00390625,1,0,0,0
1.11535,0.421875,0.957031,9.46094,0.0449219,-0.648438,-0.00195312,1,0,0,0
1.1417,-0.648438,-0.0351562,0.0273438,0.0449219,-0.648438,-0.00195312,1,0,0,0
1.1702,-0.648438,-0.0351562,0.0273438,-0.0917969,-0.6875,0.00585938,1,0,0,0
1.19724,0.957031,1.14844,9.72656,-0.0917969,-0.6875,0.00585938,1,0,0,0
1.22333,1.57031,1.33984,9.08203,-0.0917969,-0.6875,0.00585938,1,0,0,0
1.25086,1.57031,1.33984,9.08203,0.0742188,-0.859375,-0.0644531,1,0,0,0
1.27798,1.57031,1.33984,9.08203,-0.00390625,-0.867188,-0.0078125,1,0,0,0
1.30549,1.57031,1.33984,9.08203,-0.130859,-0.720703,0.078125,1,0,0,0
1.3317,-0.386719,0.441406,-1.19922,-0.130859,-0.720703,0.078125,1,0,0,0
1.36019,-0.386719,0.441406,-1.19922,0.015625,-0.513672,0.347656,1,0,0,0
1.38728,2.22266,0.613281,9.34766,0.015625,-0.513672,0.347656,1,0,0,0
1.41335,2.87109,1.1875,9.26953,0.015625,-0.513672,0.347656,1,0,0,0
1.44187,2.87109,1.1875,9.26953,0.00390625,-0.578125,0.154297,1,0,0,0
1.4689,2.87109,1.1875,9.26953,0.146484,-0.421875,0.326172,1,0,0,0
1.49679,3.17969,0.613281,9.88672,0.146484,-0.421875,0.326172,1,0,0,0
1.52283,3.64062,0.421875,9.15625,0.146484,-0.421875,0.326172,1,0,0,0
1.55142,3.64062,0.421875,9.15625,0.0722656,-0.451172,-0.078125,1,0,0,0
1.57855,3.64062,0.421875,9.15625,0.259766,-0.550781,0.00195312,1,0,0,0
1.60602,4.90234,0.996094,10.9922,0.259766,-0.550781,0.00195312,1,0,0,0
1.63205,4.67188,1.26562,10.4531,0.259766,-0.550781,0.00195312,1,0,0,0
1.66093,4.67188,1.26562,10.4531,-0.191406,-0.919922,0.164062,1,0,0,0
1.68736,3.75391,1.72266,8.15625,-0.191406,-0.919922,0.164062,1,0,0,0
1.7134,4.0625,0.804688,8.42188,-0.191406,-0.919922,0.164062,1,0,0,0
